Configuration,Lateral factor,Axial factor,Volume,Entropy
Conventional,3.400000000000001,1.6000000000000005,299.90097611038254,895.247600425993
Conventional,3.400000000000001,1.8000000000000003,303.7854976323711,895.6017731488392
Conventional,3.400000000000001,2.0000000000000004,305.64931943774667,895.4641922484292
Conventional,3.400000000000001,2.2000000000000006,307.15884273011017,893.9108714155866
Conventional,3.400000000000001,2.400000000000001,306.29128547332266,891.7853630188624
Conventional,3.400000000000001,2.6000000000000005,304.2823892994965,889.7009005787127
Conventional,3.400000000000001,2.8000000000000007,300.9936531817525,887.6641007502933
Conventional,3.400000000000001,3.000000000000001,297.01840260184093,885.4276930849876
Conventional,3.400000000000001,3.2000000000000006,293.17808743157406,884.2373376716802
Conventional,3.400000000000001,3.400000000000001,289.2206683857714,883.0628477493688
Conventional,3.400000000000001,3.600000000000001,285.69101824164676,882.0285839984626
Conventional,3.400000000000001,3.800000000000001,282.52478594468977,881.0480319981751
Conventional,3.400000000000001,4.000000000000002,279.69378654377925,880.4639240772983
Conventional,3.400000000000001,4.200000000000001,277.36272865292915,879.345367813006
Conventional,3.400000000000001,4.400000000000002,275.2502405392211,878.6037447903926
Conventional,3.400000000000001,4.600000000000001,273.3849305650698,877.8523506130751
Conventional,3.400000000000001,4.800000000000002,271.4245410152871,876.7137019753822
Conventional,3.400000000000001,5.000000000000002,269.243948874696,875.312714249032
Conventional,3.600000000000001,0.4,277.0377419634758,888.4025219932189
Conventional,3.600000000000001,0.6000000000000001,279.6464621022461,887.9600815521933
Conventional,3.600000000000001,0.8000000000000002,281.3957257920321,887.6485584927152
Conventional,3.600000000000001,1.0000000000000002,282.0585185023135,887.5252484949638
Conventional,3.600000000000001,1.2000000000000002,287.18831354211613,888.2488025044684
Conventional,3.600000000000001,1.4000000000000004,289.9209837622841,889.1947464019736
Conventional,3.600000000000001,1.6000000000000005,293.9068442387469,890.1409601993995
Conventional,3.600000000000001,1.8000000000000003,297.6824312376596,890.8010727198669
Conventional,3.600000000000001,2.0000000000000004,299.6275032806819,890.9740179176354
Conventional,3.600000000000001,2.2000000000000006,301.19744439654926,889.7592779696254
Conventional,3.600000000000001,2.400000000000001,300.5784656726774,887.9717981630411
Conventional,3.600000000000001,2.6000000000000005,298.8131622275465,886.1367298340168
Conventional,3.600000000000001,2.8000000000000007,295.7775299514667,884.2564751724144
Conventional,3.600000000000001,3.000000000000001,292.0746358806691,882.139175719832
Conventional,3.600000000000001,3.2000000000000006,288.41822212685713,880.9694133318652
Conventional,3.600000000000001,3.400000000000001,284.6325784997207,879.7723183727951
Conventional,3.600000000000001,3.600000000000001,281.25248295765584,878.7193595771139
Conventional,3.600000000000001,3.800000000000001,278.20984528657334,877.7106525179461
Conventional,3.600000000000001,4.000000000000002,275.48826509559154,877.0959473818243
Conventional,3.600000000000001,4.200000000000001,273.2750757271786,875.991280247659
Conventional,3.600000000000001,4.400000000000002,271.27468267003997,875.2673823333662
Conventional,3.600000000000001,4.600000000000001,269.5304996281446,874.558570272595
Conventional,3.600000000000001,4.800000000000002,267.70495964211534,873.4808863083076
Conventional,3.600000000000001,5.000000000000002,265.7011763206663,872.2100412463899
Conventional,3.800000000000001,0.4,272.43139132088737,883.0937312759283
Conventional,3.800000000000001,0.6000000000000001,274.86223359502907,882.8111097386205
Conventional,3.800000000000001,0.8000000000000002,276.50768568502946,882.617491330705
Conventional,3.800000000000001,1.0000000000000002,277.1358594177463,882.542177697432
Conventional,3.800000000000001,1.2000000000000002,281.88985672141496,883.4603880349448
Conventional,3.800000000000001,1.4000000000000004,284.46576780901955,884.5158520516298
Conventional,3.800000000000001,1.6000000000000005,288.21605783174846,885.6630703808593
Conventional,3.800000000000001,1.8000000000000003,291.85778283393614,886.6116870156649
Conventional,3.800000000000001,2.0000000000000004,293.8646028982307,887.0876626827252
Conventional,3.800000000000001,2.2000000000000006,295.45684268158664,886.1837467429034
Conventional,3.800000000000001,2.400000000000001,295.0666306712553,884.7114704393011
Conventional,3.800000000000001,2.6000000000000005,293.550357931196,883.1151824574581
Conventional,3.800000000000001,2.8000000000000007,290.7956169197035,881.3922673697194
Conventional,3.800000000000001,3.000000000000001,287.3918227496184,879.3956088608278
Conventional,3.800000000000001,3.2000000000000006,283.95216274213243,878.2497815368494
Conventional,3.800000000000001,3.400000000000001,280.3626186554567,877.0348476020935
Conventional,3.800000000000001,3.600000000000001,277.1480864292726,875.9657430812695
Conventional,3.800000000000001,3.800000000000001,274.24062371905325,874.9304625778879
Conventional,3.800000000000001,4.000000000000002,271.63946903906424,874.2931712638776
Conventional,3.800000000000001,4.200000000000001,269.54732884597286,873.1989161744679
Conventional,3.800000000000001,4.400000000000002,267.6610365175454,872.4932436602056
Conventional,3.800000000000001,4.600000000000001,266.0377569980043,871.8268257938531
Conventional,3.800000000000001,4.800000000000002,264.34702926522255,870.81167008991
Conventional,3.800000000000001,5.000000000000002,262.5113010115692,869.6662919588828
Conventional,4.000000000000002,0.4,267.02176235158316,877.2180302948744
Conventional,4.000000000000002,0.6000000000000001,269.2982511871503,877.0645200020327
Conventional,4.000000000000002,0.8000000000000002,270.8518079330447,876.9651722921594
Conventional,4.000000000000002,1.0000000000000002,271.4487018526541,876.9278987272394
Conventional,4.000000000000002,1.2000000000000002,275.87495616113165,877.9920417764035
Conventional,4.000000000000002,1.4000000000000004,278.30089498399707,879.1099225860964
Conventional,4.000000000000002,1.6000000000000005,281.82691032191724,880.3977213679098
Conventional,4.000000000000002,1.8000000000000003,285.32118895155315,881.5644338977295
Conventional,4.000000000000002,2.0000000000000004,287.34750228265773,882.2712822312145
Conventional,4.000000000000002,2.2000000000000006,288.95176617013885,881.641910416547
Conventional,4.000000000000002,2.400000000000001,288.766972030768,880.4515516452931
Conventional,4.000000000000002,2.6000000000000005,287.4989229775886,879.0745893483979
Conventional,4.000000000000002,2.8000000000000007,285.0439303169591,877.5053498828353
Conventional,4.000000000000002,3.000000000000001,281.9596587084593,875.6328383055138
Conventional,4.000000000000002,3.2000000000000006,278.76349084172796,874.515473528676
Conventional,4.000000000000002,3.400000000000001,275.3939406371639,873.2951098942307
Conventional,4.000000000000002,3.600000000000001,272.35928570462823,872.2164719007937
Conventional,4.000000000000002,3.800000000000001,269.59989405986437,871.1678711901701
Conventional,4.000000000000002,4.000000000000002,267.12084303255983,870.4976852312363
Conventional,4.000000000000002,4.200000000000001,265.1534857132354,869.4244120386824
Conventional,4.000000000000002,4.400000000000002,263.37875206070623,868.7309915243408
Conventional,4.000000000000002,4.600000000000001,261.8671276037906,868.0951983514383
Conventional,4.000000000000002,4.800000000000002,260.2969149446708,867.127285580613
Conventional,4.000000000000002,5.000000000000002,258.60520926347164,866.0720146994805
Conventional,4.200000000000001,0.4,263.0550450246427,872.8501664671859
Conventional,4.200000000000001,0.6000000000000001,265.16617220462075,872.8154241924595
Conventional,4.200000000000001,0.8000000000000002,266.6240112073714,872.8019493412999
Conventional,4.200000000000001,1.0000000000000002,267.18933681859306,872.7994729605836
Conventional,4.200000000000001,1.2000000000000002,271.2717395061205,874.0112982454555
Conventional,4.200000000000001,1.4000000000000004,273.55388422778395,875.2172919516776
Conventional,4.200000000000001,1.6000000000000005,276.83233734660814,876.6684696515485
Conventional,4.200000000000001,1.8000000000000003,280.1424253417558,878.0743844750172
Conventional,4.200000000000001,2.0000000000000004,282.17757032632073,879.0571069837047
Conventional,4.200000000000001,2.2000000000000006,283.7205366113717,878.6931429011382
Conventional,4.200000000000001,2.400000000000001,283.70688800165954,877.7809595977701
Conventional,4.200000000000001,2.6000000000000005,282.6793803502448,876.6299004973553
Conventional,4.200000000000001,2.8000000000000007,280.5463959871317,875.231150942267
Conventional,4.200000000000001,3.000000000000001,277.8063194107349,873.4910886525392
Conventional,4.200000000000001,3.2000000000000006,274.8957419036538,872.4214108655518
Conventional,4.200000000000001,3.400000000000001,271.7703910288086,871.2043752028716
Conventional,4.200000000000001,3.600000000000001,268.92831166025286,870.1206773430835
Conventional,4.200000000000001,3.800000000000001,266.3204784769521,869.0527297025698
Conventional,4.200000000000001,4.000000000000002,263.9760340982143,868.3779140875876
Conventional,4.200000000000001,4.200000000000001,262.1305674822984,867.3137766155883
Conventional,4.200000000000001,4.400000000000002,260.46803184082813,866.6382522787128
Conventional,4.200000000000001,4.600000000000001,259.07516754073106,866.0443277056089
Conventional,4.200000000000001,4.800000000000002,257.64403490099096,865.1519361011067
Conventional,4.200000000000001,5.000000000000002,256.1092659262739,864.2237381089009
Conventional,4.400000000000002,0.4,258.29047304949285,867.8818022157346
Conventional,4.400000000000002,0.6000000000000001,260.25765583991046,867.9327817944327
Conventional,4.400000000000002,0.8000000000000002,261.62916500395266,867.9797328089387
Conventional,4.400000000000002,1.0000000000000002,262.16494471049396,868.0012499803917
Conventional,4.400000000000002,1.2000000000000002,265.9465604729778,869.3061903645281
Conventional,4.400000000000002,1.4000000000000004,268.08840750898605,870.5521082163173
Conventional,4.400000000000002,1.6000000000000005,271.1319596832822,872.1041198294782
Conventional,4.400000000000002,1.8000000000000003,274.24684526966826,873.6738849706567
Conventional,4.400000000000002,2.0000000000000004,276.24660091193687,874.8516330445287
Conventional,4.400000000000002,2.2000000000000006,277.71916512581015,874.7106119675734
Conventional,4.400000000000002,2.400000000000001,277.842523662309,874.036043794372
Conventional,4.400000000000002,2.6000000000000005,277.0361792437884,873.0865634298652
Conventional,4.400000000000002,2.8000000000000007,275.2236727276321,871.8517284899733
Conventional,4.400000000000002,3.000000000000001,272.8353554829956,870.2447419349785
Conventional,4.400000000000002,3.2000000000000006,270.2372326159951,869.2336749470222
Conventional,4.400000000000002,3.400000000000001,267.38127989692094,868.0347193829336
Conventional,4.400000000000002,3.600000000000001,264.7467965461414,866.9538563127478
Conventional,4.400000000000002,3.800000000000001,262.30235132357427,865.8792643383439
Conventional,4.400000000000002,4.000000000000002,260.09270416229657,865.1894149550822
Conventional,4.400000000000002,4.200000000000001,258.3716902069857,864.1455931399671
Conventional,4.400000000000002,4.400000000000002,256.8181842994221,863.4806820509846
Conventional,4.400000000000002,4.600000000000001,255.5377394448092,862.9179889937252
Conventional,4.400000000000002,4.800000000000002,254.23635156174583,862.0895254451787
Conventional,4.400000000000002,5.000000000000002,252.8412916355413,861.2569056075065
Conventional,4.600000000000001,0.4,253.86896615073806,863.4581450967861
Conventional,4.600000000000001,0.6000000000000001,255.709135235782,863.5791774459717
Conventional,4.600000000000001,0.8000000000000002,257.0054934722408,863.6748405671742
Conventional,4.600000000000001,1.0000000000000002,257.51593527470453,863.7155970058215
Conventional,4.600000000000001,1.2000000000000002,261.02889798452065,865.0898145704172
Conventional,4.600000000000001,1.4000000000000004,263.04407701446485,866.3636736148738
Conventional,4.600000000000001,1.6000000000000005,265.8635618308765,867.9918773303946
Conventional,4.600000000000001,1.8000000000000003,268.77795926157285,869.6902269370787
Conventional,4.600000000000001,2.0000000000000004,270.7292243900523,871.0450434622924
Conventional,4.600000000000001,2.2000000000000006,272.1067576431549,871.0894006671989
Conventional,4.600000000000001,2.400000000000001,272.34094528550406,870.6373266833592
Conventional,4.600000000000001,2.6000000000000005,271.7340287044396,869.8819234407612
Conventional,4.600000000000001,2.8000000000000007,270.2323288014618,868.8169205192146
Conventional,4.600000000000001,3.000000000000001,268.20020938506553,867.360334037412
Conventional,4.600000000000001,3.2000000000000006,265.94057177187324,866.43203915942
Conventional,4.600000000000001,3.400000000000001,263.38006369399073,865.277444496785
Conventional,4.600000000000001,3.600000000000001,260.969968646503,864.21978737659
Conventional,4.600000000000001,3.800000000000001,258.6961030175158,863.1507065937693
Conventional,4.600000000000001,4.000000000000002,256.6243241810292,862.4572741476009
Conventional,4.600000000000001,4.200000000000001,255.02948887734632,861.4442707800973
Conventional,4.600000000000001,4.400000000000002,253.58289501098005,860.7939236672498
Conventional,4.600000000000001,4.600000000000001,252.41308697019804,860.2624441863017
Conventional,4.600000000000001,4.800000000000002,251.2465248806402,859.5067893378289
Conventional,4.600000000000001,5.000000000000002,249.99811762434575,858.7852625497369
Conventional,4.800000000000002,0.4,249.7168007618896,859.5901432770931
Conventional,4.800000000000002,0.6000000000000001,251.44110364523544,859.7604785231769
Conventional,4.800000000000002,0.8000000000000002,252.66865128749086,859.8893332728854
Conventional,4.800000000000002,1.0000000000000002,253.15584812741764,859.9430118804864
Conventional,4.800000000000002,1.2000000000000002,256.4268447179883,861.3603598907579
Conventional,4.800000000000002,1.4000000000000004,258.32752700752025,862.6523124195617
Conventional,4.800000000000002,1.6000000000000005,260.9376234589488,864.3332375702939
Conventional,4.800000000000002,1.8000000000000003,263.65330546212334,866.1219139052996
Conventional,4.800000000000002,2.0000000000000004,265.54550409682145,867.6267281655614
Conventional,4.800000000000002,2.2000000000000006,266.8122943353631,867.8044320264904
Conventional,4.800000000000002,2.400000000000001,267.1307048958153,867.5429229829383
Conventional,4.800000000000002,2.6000000000000005,266.6951561425896,866.9584273545116
Conventional,4.800000000000002,2.8000000000000007,265.4809820473002,866.0543885039056
Conventional,4.800000000000002,3.000000000000001,263.79730858948994,864.7570053314238
Conventional,4.800000000000002,3.2000000000000006,261.89656619511265,863.9317345749939
Conventional,4.800000000000002,3.400000000000001,259.6613874031916,862.848641275816
Conventional,4.800000000000002,3.600000000000001,257.500758289587,861.8395639227355
Conventional,4.800000000000002,3.800000000000001,255.40840921185418,860.7890398551082
Conventional,4.800000000000002,4.000000000000002,253.47849938809702,860.1033592671737
Conventional,4.800000000000002,4.200000000000001,252.012294307604,859.131369471609
Conventional,4.800000000000002,4.400000000000002,250.6724586945291,858.5027535081032
Conventional,4.800000000000002,4.600000000000001,249.61100916719573,858.0012320253129
Conventional,4.800000000000002,4.800000000000002,248.58107902265542,857.3185005352078
Conventional,4.800000000000002,5.000000000000002,247.48498307121145,856.7154872544816
Conventional,5.000000000000002,0.4,245.00970482727024,854.957291863847
Conventional,5.000000000000002,0.6000000000000001,246.63370799376762,855.1668553173815
Conventional,5.000000000000002,0.8000000000000002,247.79864223195148,855.3213933948518
Conventional,5.000000000000002,1.0000000000000002,248.26357880930703,855.3847126439457
Conventional,5.000000000000002,1.2000000000000002,251.3229509854462,856.8130886813321
Conventional,5.000000000000002,1.4000000000000004,253.11066855167985,858.0875188265072
Conventional,5.000000000000002,1.6000000000000005,255.52987779258262,859.7703566126022
Conventional,5.000000000000002,1.8000000000000003,258.05490839762473,861.5851190395173
Conventional,5.000000000000002,2.0000000000000004,259.85781009264156,863.1525536231178
Conventional,5.000000000000002,2.2000000000000006,261.0233210859622,863.4222663522559
Conventional,5.000000000000002,2.400000000000001,261.3884058831649,863.300164973813
Conventional,5.000000000000002,2.6000000000000005,261.07086419844444,862.8420329456092
Conventional,5.000000000000002,2.8000000000000007,260.0735278998879,862.0646827448035
Conventional,5.000000000000002,3.000000000000001,258.67241150136886,860.8987860406374
Conventional,5.000000000000002,3.2000000000000006,257.08965999488066,860.1702335483568
Conventional,5.000000000000002,3.400000000000001,255.16768884023912,859.1533596761653
Conventional,5.000000000000002,3.600000000000001,253.26117599682502,858.1920906009296
Conventional,5.000000000000002,3.800000000000001,251.35581258029418,857.1622715737325
Conventional,5.000000000000002,4.000000000000002,249.5581203604881,856.4538846349086
Conventional,5.000000000000002,4.200000000000001,248.21176352350722,855.5257232146138
Conventional,5.000000000000002,4.400000000000002,246.9707325095442,854.9108523805494
Conventional,5.000000000000002,4.600000000000001,246.00524222325444,854.4288598367464
Conventional,5.000000000000002,4.800000000000002,245.0928703387983,853.7988021965617
Conventional,5.000000000000002,5.000000000000002,244.1251446475215,853.2696874578367
Square,0.4,0.4,202.20160861720362,835.392931305635
Square,0.4,0.6000000000000001,206.7038581667762,840.5951435130364
Square,0.4,0.8000000000000002,210.14060725092375,844.8764524895505
Square,0.4,1.0000000000000002,211.5827526743324,846.8093108860438
Square,0.4,1.2000000000000002,216.4753567192954,852.5766037090698
Square,0.4,1.4000000000000004,218.8380529194072,855.8635995048355
Square,0.4,1.6000000000000005,220.22848208385173,857.5971085084824
Square,0.4,1.8000000000000003,220.16965723266406,857.3354647460424
Square,0.4,2.0000000000000004,218.7956298766224,855.3768137231714
Square,0.4,2.2000000000000006,216.15720697181305,851.8547599733062
Square,0.4,2.400000000000001,212.7714944804546,847.3601587668629
Square,0.4,2.6000000000000005,209.37901212340293,843.1250674750745
Square,0.4,2.8000000000000007,205.86174710233882,838.9551264439958
Square,0.4,3.000000000000001,202.38864321155947,834.8390206074853
Square,0.4,3.2000000000000006,199.41391740251336,831.8019221009042
Square,0.4,3.400000000000001,196.53804415658814,829.0071405686288
Square,0.4,3.600000000000001,193.9135665760856,826.4223929802663
Square,0.4,3.800000000000001,191.48980748800716,823.9271215016865
Square,0.4,4.000000000000002,189.58368541127948,822.776450454818
Square,0.4,4.200000000000001,187.25791584096456,820.0155629224181
Square,0.4,4.400000000000002,185.2068715216703,818.0192101856846
Square,0.4,4.600000000000001,183.19763200397247,816.0183767360156
Square,0.4,4.800000000000002,180.24798967671802,811.2283473895488
Square,0.4,5.000000000000002,177.7849810398784,807.487920263783
Square,0.6000000000000001,0.4,206.21214559508445,836.2317689022411
Square,0.6000000000000001,0.6000000000000001,210.86705304437615,841.5351206061056
Square,0.6000000000000001,0.8000000000000002,214.44987257064898,845.9268242269784
Square,0.6000000000000001,1.0000000000000002,215.96370255872355,847.9205548581025
Square,0.6000000000000001,1.2000000000000002,221.18102117228733,853.9492654867059
Square,0.6000000000000001,1.4000000000000004,223.78350639432412,857.4684770824483
Square,0.6000000000000001,1.6000000000000005,225.4288145484003,859.440029870462
Square,0.6000000000000001,1.8000000000000003,225.61705145278756,859.4205879088453
Square,0.6000000000000001,2.0000000000000004,224.3816069706598,857.6325374766557
Square,0.6000000000000001,2.2000000000000006,221.85703787390918,854.2636815743139
Square,0.6000000000000001,2.400000000000001,218.49241460812152,849.8677706052856
Square,0.6000000000000001,2.6000000000000005,215.09433330730866,845.7170562656052
Square,0.6000000000000001,2.8000000000000007,211.54011144618326,841.6141964883973
Square,0.6000000000000001,3.000000000000001,207.9869490643931,837.5350399455359
Square,0.6000000000000001,3.2000000000000006,204.95728972542523,834.5581764975087
Square,0.6000000000000001,3.400000000000001,201.99479275738224,831.8003520639701
Square,0.6000000000000001,3.600000000000001,199.29005697869073,829.2497947157913
Square,0.6000000000000001,3.800000000000001,196.7954219465631,826.7889262722791
Square,0.6000000000000001,4.000000000000002,194.83234497105403,825.6953113026176
Square,0.6000000000000001,4.200000000000001,192.45379021195546,822.963993957746
Square,0.6000000000000001,4.400000000000002,190.36849413461618,821.0525697657918
Square,0.6000000000000001,4.600000000000001,188.30886249305195,819.1047246804109
Square,0.6000000000000001,4.800000000000002,185.24192142628237,814.2855798493118
Square,0.6000000000000001,5.000000000000002,182.68945333522663,810.5836027828227
Square,0.8000000000000002,0.4,208.96670759832335,837.0553970663673
Square,0.8000000000000002,0.6000000000000001,213.73699834149,842.4456310936491
Square,0.8000000000000002,0.8000000000000002,217.43138649183297,846.9305130158592
Square,0.8000000000000002,1.0000000000000002,219.00040918759487,848.9751147732474
Square,0.8000000000000002,1.2000000000000002,224.4666691805753,855.2108917815966
Square,0.8000000000000002,1.4000000000000004,227.25499413921514,858.9105314244099
Square,0.8000000000000002,1.6000000000000005,229.09840438117908,861.0617917640652
Square,0.8000000000000002,1.8000000000000003,229.48126410493336,861.2219316241727
Square,0.8000000000000002,2.0000000000000004,228.3589138378639,859.5608352693281
Square,0.8000000000000002,2.2000000000000006,225.9301412019404,856.3030742731305
Square,0.8000000000000002,2.400000000000001,222.59070379995592,851.9795265042776
Square,0.8000000000000002,2.6000000000000005,219.1969759725112,847.8903111689334
Square,0.8000000000000002,2.8000000000000007,215.62270072712977,843.8359069062367
Square,0.8000000000000002,3.000000000000001,212.0156156195924,839.7859568401904
Square,0.8000000000000002,3.2000000000000006,208.9506007472461,836.8530966054301
Square,0.8000000000000002,3.400000000000001,205.92768159123955,834.1259147453563
Square,0.8000000000000002,3.600000000000001,203.16642910079037,831.602859705367
Square,0.8000000000000002,3.800000000000001,200.62136464744864,829.1671660239995
Square,0.8000000000000002,4.000000000000002,198.61924267665495,828.1218039695382
Square,0.8000000000000002,4.200000000000001,196.2036053084799,825.4103655925029
Square,0.8000000000000002,4.400000000000002,194.09685201074217,823.5640533225046
Square,0.8000000000000002,4.600000000000001,192.00330916821204,821.6590749903963
Square,0.8000000000000002,4.800000000000002,188.85007501278596,816.8173390196159
Square,0.8000000000000002,5.000000000000002,186.2349081435643,813.1535791250581
Square,1.0000000000000002,0.4,210.04775594380786,837.479403326982
Square,1.0000000000000002,0.6000000000000001,214.86614295112548,842.9086050841145
Square,1.0000000000000002,0.8000000000000002,218.60718034882527,847.4346291295481
Square,1.0000000000000002,1.0000000000000002,220.1993416123047,849.501465463958
Square,1.0000000000000002,1.2000000000000002,225.76912922932,855.8239796227276
Square,1.0000000000000002,1.4000000000000004,228.6347826740496,859.597511196549
Square,1.0000000000000002,1.6000000000000005,230.56039890487244,861.8204491312049
Square,1.0000000000000002,1.8000000000000003,231.02430987822092,862.0509209563077
Square,1.0000000000000002,2.0000000000000004,229.94975237626812,860.4394198241264
Square,1.0000000000000002,2.2000000000000006,227.56199114935555,857.2243014496715
Square,1.0000000000000002,2.400000000000001,224.234660868413,852.9286891975099
Square,1.0000000000000002,2.6000000000000005,220.8444179137925,848.8632260134501
Square,1.0000000000000002,2.8000000000000007,217.2635185969056,844.8275329677518
Square,1.0000000000000002,3.000000000000001,213.63574445467236,840.7897033639775
Square,1.0000000000000002,3.2000000000000006,210.5574881489593,837.8741788735255
Square,1.0000000000000002,3.400000000000001,207.51089073317542,835.1602803476949
Square,1.0000000000000002,3.600000000000001,204.72732193253768,832.6489433529016
Square,1.0000000000000002,3.800000000000001,202.16213597494834,830.223238914513
Square,1.0000000000000002,4.000000000000002,200.14485694550504,829.1988490487583
Square,1.0000000000000002,4.200000000000001,197.71444912838092,826.4947713104751
Square,1.0000000000000002,4.400000000000002,195.59968163126968,824.674766426552
Square,1.0000000000000002,4.600000000000001,193.49308244591873,822.7878136547872
Square,1.0000000000000002,4.800000000000002,190.30480350053037,817.9364173093443
Square,1.0000000000000002,5.000000000000002,187.6650643825547,814.2905084353619
Square,1.2000000000000002,0.4,215.13878823073782,839.6501048909196
Square,1.2000000000000002,0.6000000000000001,220.231866667999,845.3309957929648
Square,1.2000000000000002,0.8000000000000002,224.23503903690533,850.0954977492377
Square,1.2000000000000002,1.0000000000000002,225.9545882464568,852.2804944120714
Square,1.2000000000000002,1.2000000000000002,232.08242753115326,859.0139821701113
Square,1.2000000000000002,1.4000000000000004,235.3438483332211,863.0830135070681
Square,1.2000000000000002,1.6000000000000005,237.69246015799953,865.5769106151183
Square,1.2000000000000002,1.8000000000000003,238.58613404595235,866.0735874146596
Square,1.2000000000000002,2.0000000000000004,237.7832960210501,864.6592513333642
Square,1.2000000000000002,2.2000000000000006,235.65561744563746,861.6281605172958
Square,1.2000000000000002,2.400000000000001,232.44544527899419,857.4723592421027
Square,1.2000000000000002,2.6000000000000005,229.12267037567418,853.528182182645
Square,1.2000000000000002,2.8000000000000007,225.55288508219672,849.5956893730844
Square,1.2000000000000002,3.000000000000001,221.85688864877022,845.6429099881342
Square,1.2000000000000002,3.2000000000000006,218.73659727627384,842.8245767108729
Square,1.2000000000000002,3.400000000000001,215.58639382848634,840.1970341802329
Square,1.2000000000000002,3.600000000000001,212.7014180622624,837.7663742226094
Square,1.2000000000000002,3.800000000000001,210.04000355613988,835.4042624765996
Square,1.2000000000000002,4.000000000000002,207.9428874441001,834.4789729852266
Square,1.2000000000000002,4.200000000000001,205.44761851808826,831.8301758994061
Square,1.2000000000000002,4.400000000000002,203.29161630136167,830.1273650021237
Square,1.2000000000000002,4.600000000000001,201.12624407301965,828.3371857718965
Square,1.2000000000000002,4.800000000000002,197.7737736466349,823.4679099737124
Square,1.2000000000000002,5.000000000000002,195.01924424225672,819.9295702778547
Square,1.4000000000000004,0.4,217.98063085042895,842.2641898801911
Square,1.4000000000000004,0.6000000000000001,223.2443113278896,848.104475347367
Square,1.4000000000000004,0.8000000000000002,227.40256750879934,853.0066167736178
Square,1.4000000000000004,1.0000000000000002,229.1947339810328,855.2535708064858
Square,1.4000000000000004,1.2000000000000002,235.61073177923572,862.1404599449467
Square,1.4000000000000004,1.4000000000000004,239.05403137378696,866.2758812197842
Square,1.4000000000000004,1.6000000000000005,241.58322277866532,868.8014229095589
Square,1.4000000000000004,1.8000000000000003,242.65176849587567,869.3160753673387
Square,1.4000000000000004,2.0000000000000004,241.95706909677594,867.919021559071
Square,1.4000000000000004,2.2000000000000006,239.93565743854123,864.9071459206224
Square,1.4000000000000004,2.400000000000001,236.7734362183901,860.7780978336441
Square,1.4000000000000004,2.6000000000000005,233.47849566492192,856.8612258669166
Square,1.4000000000000004,2.8000000000000007,229.91291470188332,852.9586918309965
Square,1.4000000000000004,3.000000000000001,226.18738546497755,849.0473641083797
Square,1.4000000000000004,3.2000000000000006,223.04686856068005,846.2664575739924
Square,1.4000000000000004,3.400000000000001,219.8496067372366,843.6897256543616
Square,1.4000000000000004,3.600000000000001,216.91684872245943,841.3064616919471
Square,1.4000000000000004,3.800000000000001,214.20599881374682,838.972958484646
Square,1.4000000000000004,4.000000000000002,212.06908394194454,838.0974820911661
Square,1.4000000000000004,4.200000000000001,209.5382819595773,835.4724852070916
Square,1.4000000000000004,4.400000000000002,207.3544910906776,833.8056159544955
Square,1.4000000000000004,4.600000000000001,205.15984254082937,832.0610362308381
Square,1.4000000000000004,4.800000000000002,201.72545014162426,827.1870410493751
Square,1.4000000000000004,5.000000000000002,198.91793837016507,823.710481951985
Square,1.6000000000000005,0.4,221.4296413034699,845.3883083680415
Square,1.6000000000000005,0.6000000000000001,226.94774711391207,851.4654257082229
Square,1.6000000000000005,0.8000000000000002,231.32678907059312,856.5528250475116
Square,1.6000000000000005,1.0000000000000002,233.21697497034623,858.8721735432744
Square,1.6000000000000005,1.2000000000000002,239.9932418691708,865.8838909874804
Square,1.6000000000000005,1.4000000000000004,243.6242289854713,869.995341073146
Square,1.6000000000000005,1.6000000000000005,246.32983541387222,872.4530729927651
Square,1.6000000000000005,1.8000000000000003,247.5707493054911,872.8963049623433
Square,1.6000000000000005,2.0000000000000004,246.99500482873754,871.4708644319678
Square,1.6000000000000005,2.2000000000000006,245.11071728408848,868.4563719358955
Square,1.6000000000000005,2.400000000000001,242.03586747325113,864.3641370185518
Square,1.6000000000000005,2.6000000000000005,238.80386827607538,860.485027172045
Square,1.6000000000000005,2.8000000000000007,235.27372446581984,856.6291563058637
Square,1.6000000000000005,3.000000000000001,231.5451538741243,852.7918931258582
Square,1.6000000000000005,3.2000000000000006,228.39747309047826,850.0641754713511
Square,1.6000000000000005,3.400000000000001,225.15991606563293,847.5651867391664
Square,1.6000000000000005,3.600000000000001,222.18145062261274,845.2588564159296
Square,1.6000000000000005,3.800000000000001,219.41515522847297,842.9707727034016
Square,1.6000000000000005,4.000000000000002,217.22610656992256,842.1443352269102
Square,1.6000000000000005,4.200000000000001,214.65844148444268,839.5681001215908
Square,1.6000000000000005,4.400000000000002,212.4319127370141,837.9262571283725
Square,1.6000000000000005,4.600000000000001,210.20687547686146,836.2409624909999
Square,1.6000000000000005,4.800000000000002,206.69234281238272,831.3964067717475
Square,1.6000000000000005,5.000000000000002,203.83362737780368,828.0099969086413
Square,1.8000000000000003,0.4,225.00985559507183,848.6742965398138
Square,1.8000000000000003,0.6000000000000001,230.8317548098711,855.0307962433296
Square,1.8000000000000003,0.8000000000000002,235.46051558601982,860.3188750310348
Square,1.8000000000000003,1.0000000000000002,237.45443153207506,862.7036850528169
Square,1.8000000000000003,1.2000000000000002,244.55997521614873,869.7432691693864
